order_id,products
1475069,20738 8197 24838 47209 14127 49235 5785 13176 30233 22365 27966 2879
1475165,33120 26209 39877 49383 12456 48745 48364 16973 35951 21137 39475 1015 39928 27881 16349 41950
1475206,12419 389 43789 22829 21137 24852 22935 22683 17828 45869 26940 45374 21183 24003 38984 4855 34126 21463 26209 47209 35689 41720 10749
1475240,5460 47877
1475291,26209 43693 21616 21137 27639 4920 1503
1475339,40032 294 33894 6631 32043 13740 29646 24551 33657 46779 39527
1475451,30024 19057 19660
1475459,42736 17948 4799
1475490,40706 46886 31371 28204 19348 47766 12572
1475491,26209 1890 34243 24964 28289 47209 38666 16715 43394 45007 3376 10385 21938 32405 44359 24489 42265 41065 38453
1475514,36962 10957
1475558,None
1475581,11744 28985 41637 21903
1475582,26209 34050 5380 39877 18918 31553 33352 25346 21775 48726 38456 2716
1475592,43352 21288 39275 16283 16797
1475647,43712 37892 42102 5646 22035 17622 5144 5785
1475660,20697
1475698,17080 45106 33540 5014 44359
1475787,30274 8342 33894 35976 44298 19019 38511 35921 37654
1475804,1940 47877
1475878,29509 16106 48364 24852 49141 40795
1475888,None
1475914,44632 14947 26620 47766
1475961,33041 3999
1475965,47209 49683 27845 27247
1476044,23296 12291 35556 48275 31066 11259 156
1476064,17163 35108 32747 42701 39600 24024 4210 15604 6104
1476105,24964 11018 40279 21903 46738 24852 25882 24221 9631 38689 13733 32433 25256 28842 24363 32177 25653 4920 27966 31553 19906 8518 1234 30420 29270 24535 42840 5212 44766 27104 18531 31717 35951 43122 5876
1476122,12069 47766
1476150,37317 31846 19660 42475 22028 12078 42392 20940
1476179,15074 37188
1476315,11520 16589 10621
1476353,None
1476366,9020 17902 32478
1476553,32578 32579 38180 12069 5479 36332 37067 18444 43821 7054 10831 47783 9521 28199 35512 11513 45007
1476573,46676 25890 24852 5077 45066
1476679,13176 21137 5876 27966 11782
1476709,13712
1476871,5385
1476888,30811
1476945,43352 35184 21573 6615
1476966,38944 47585 16262 47209 18418 18382 42450 27642 16797
1476971,None
1476988,17122 6184 39954 30450 42803 116 33783 7131 30591
1477002,18465 26914 7781 24390 34217 38222 42450 49235 8277 30839 48953 8859 48230
1477173,45009 18977 4149 33065
1477231,39121 41842 37158 19311
1477282,27172 8425 48139 46124 2288 46641 40052 29801 43386 43295 47231
1477286,31808 36118
1477341,21267 27845
1477375,11520 25890 33731 44970 19820 40593 24852 47766 16185
1477410,15618 40709 35591 36360 26505 36624 24852 35221 21782 9755 42013 31134 21019 28204 33709 27313 34070 43974 17224 17616 38739 21333 44632 22489 7644 31334 49520 49522 12916 44926 264 5077
1477421,43394 27845
1477433,14947
1477490,8193 47626 24852 48287
1477591,10017 18531 23909 27729 27966 3957 2966 48857 13176 5785 19677 2014
1477608,48480 11489 46820 35469 7398
1477687,196
1477703,49235 32429 47766 34789
1477766,14715 9839 30450 22935 40795 17948 28286
1477787,40706 11182 9839 21137 40723 25556 42265 27966
1477795,39877 47209 46667 19660 25005 21903 49683 41950
1477798,27104 27521 27845 38662 13802 4461 22260 47672 24852
1477852,31717 47788 11885 34126 13176 23803 1181
1477861,11520 24964 21137 26856 12107 5649 38739 23219 20345 13176 33572
1477992,38928 31651 39657 26348 11759 13424 8571
1478000,35473 9641 28100 13166 32327
1478046,8339 45364 24838
1478216,35530
1478238,37464 21137 33731 38895
1478265,26604
1478342,26209 47209 47626 1463 40268 16759 23645 41950
1478419,24852 21573
1478539,7781 30406 29479 47888 4753 44787 38164 311 16508 15269
1478605,28993 39501 23021 32696 10749 23103
1478620,27845
1478639,49026 1158 5031 47209 37687 32078 45007 432 2643 38293 37417 36792 30489 12315 30494
1478738,48577 1891 30252 10132 47541 14678 9337 48733
1478739,11136 35912 43692 21038 14575 10895 4605
1478747,15700 45066 44142 33428 24852 44570 16797
1478771,20144 47209 26940 27966 20247
1478812,35430 33894 12909 6128 46515 25783 13176 12697
1478902,13176 44632 49683
1478914,8512 24389 29095 42731 625 4210 2262 44799
1478918,20118
1478949,10032 37193 24852 10673
1478980,13176 19057 22825
1478998,36923 43659 31596
1479021,33026
1479046,33232 311
1479061,40198 21137 47209 34993 24489 47993
1479070,46725 11345 40332 33613 29487 11281 4210 11732 34487 6046
1479086,40706 17862 5450 43692 45007 24852 24826 38266
1479101,38312 15984 31635 20904
1479187,36866 9508 49605 16262 28199 44714 33318 20269 13166 39581 33331 25630 10070 31964 2717 47966 13951
1479281,8859 35652 40199 21385 940 39408 12341 43352 8571 16797 32478
1479351,6948 8239 16083 46616 42105 40604 47229
1479396,45762 46572 38050 21903
1479405,20345 23094
1479415,1979 25059
1479418,32403
1479446,12962 26604 27845 11182
1479482,10310 21292 32403 43352 16797 30558
1479517,12013
1479518,None
1479537,36865 40706 46979 41220 40001 24964 25890 5933 19057 21938 24852 47766 30489 9020 10644
1479563,21137 22935 30391
1479618,5473 42244 21903 19894 13176 48186
1479666,6760 41840 34050 16290
1479688,13176 7896 41596
1479713,5450
1479798,26282 10685 21137 24852 47029 33754 24954
1479860,34448
1479892,13496 38739 4605
1479943,29826 4844 13646 14447 25466 18587
1479979,22713
1480055,7746 24838 39911 47209 9550 21903 35633 17429 30391 28985 48284 27966
1480085,24713 42804 7901 16518
1480109,40486 13286 16615 37800 31196 47626 49198 20114 24852 18713 5404 43742
1480139,39877 38662 39275 43122 24852 47766 10621 33855
1480203,26209 40706 45603 2309 8518 49683 31506 12467 24184 31130 27966 22399
1480280,5025 26856 7156 42585 46107 15740
1480339,19003
1480409,8518 44359 27336 9839 38838 21903
1480558,25152 36522 49098 28621 39247 41842 22260 28842 36056 35898 36316 5450 33950
1480613,20842 33787 23102
1480646,None
1480650,27104 11777 40706 1787 7521 5161 5450 21403 44014 21903 12703 3957 43406 13176 25659 45535
1480664,4945 19893
1480768,24184 36164 20114 24852 8518
1480808,None
1480835,44319
1480876,19019
1480904,47877
1481001,30024 37646 45007 24852 47766 43961
1481027,12738 6438 33129 13997 39032 38267
1481035,35269 13575
1481098,35221
1481177,5258
1481180,31683 17862 41319 21903 21137 41844 13176 13885
1481232,14891 41860 47626 38164 5785 22425 48559 43165 45603 37496 47658 6187 28204 13870 7325 30776 20794 39877 13640 9421 5496 25043 7521 21603 47209 35951 43122 25718 28920 30489 3835 40063
1481247,130 39275 42500 651 7948 9358 21903 38300 1957 12341 27323 41276 7751 19660 5067 20940 36051 48142 43352 37215 8803 18027 11759 500 37752
1481297,20772 1542 29487 26709 9463 21883
1481317,13176 49235 7948 23909 48679
1481327,34024 18721 1940 19734 17022
1481333,44953 20734
1481387,26209 24964 34949 44683 48205 21137 45747 22935 43068
1481402,15290 24852 29095
1481421,8424 28985 16083
1481422,26209 46820 26312 45066 15700 26165 121 1468
1481444,11520 17795 8955 7948 35163 47900
1481482,30020 45066 26604 12974 1935 38772 18362 21903
1481514,11777 30183 2856 10108 5450 9387 48205 29646 40557 38579 24852 12341 34203 32156 13909
1481524,13249 33636 20583 47626 39055 8087 44632 29307
1481529,18883 19057 44008 47209 13176 4920 31130 13629
1481559,15271 38889 7948 45007 30291 44310 14233 25466 40795
1481568,38768
1481594,14126 43295
1481611,5479 13261 43406 43154 16789 9786 21019
1481637,34640 26475 41148 15341 1831
1481690,26209 12099 21543 47209 29898 21616 13176
1481775,None
1481842,24589
1481844,20995 20940 21195
1481861,33000 23737 48559 36406 43295
1481897,4920
1481901,25588
1481994,45066 14992 26131 24852 34069 30489 25753 41757 22825 11440 45106 34358 37322 27344 18523 47325 12383 11408 49683 39928 23801 25852
1482092,35419 23763 38444 17859
1482138,None
1482195,1891 40198 46886 38567 34993 5479 28204 432 46616 24852 8021 23094 4920 6187 27966
1482271,8277 8518 34005
1482290,41570 19660
1482378,27521 14853 1158 3863 21405 21125 45603 32433 28601 25533 36034 31555 8516 27470 21841 46802 22114 20327 31933 36724 46325 4472 10749 46206
1482400,27744 47209 45066 8940 17487 31433 6101 31766 1463 30233 18362 27695 39578 27966
1482408,36107
1482549,None
1482596,49247
1482630,40009 40354 44988
1482649,12280 45018 10957 28930 33791
1482663,23288
1482680,13176
1482696,23296 27939 33548 45036 42269 21333 5782 41273 34969 4986 44156 42810
1482771,27941 42959 36393 25804 14381 47977 44560 32338 29993 42873 6522 13679 27966
1482790,391 11112 39947 27086 79 30353 24852 21910 28156 42495
1482794,17794
1482811,None
1482880,3971 21927 25164 6193 13203 43961
1482921,29628
1482941,8193 32578 9124 9477 10315 48364 20118 42383 11888 32465 3634 39126 32985 23236 20303 6300 32734 25087
1482985,33768 21903 39275 19348 2855
1483053,11520 8277
1483063,196 49235 40939 40603
1483129,17794 27845 21903 1234 47766 28985 27548 16797
1483136,16387 5450 21903 27729 49235 24852 44632
1483159,None
1483168,13924 33700 44487 33129 45037 11855 35824 46697 25170 21689 9076 196 39127 24852 6074 10492 27037
1483204,43504 31577 46906 47630 20686
1483296,14947
1483388,15424
1483399,25630 9623
1483432,26369 18499 39812 2439 47209 45007 401 36082 7299 39732 5876 16759 13176 9177 26940
1483489,28609 3512 23046 26633 39275 429 21137 18610 24852 38837 4920 28441 7644 27966
1483498,1408 273 7088 21903 49191
1483591,30233 5876 10070 4086 47759
1483607,32096 40706 26283 21137 8277 9595
1483640,6155 8475 42731
1483675,13768 28842 11526
1483810,None
1483816,5160 17676 32691 19348 7226 1211 34458
1483835,29675 35099 47626 24107 45007 11408 28465 41874 24852 4920 29307 10460
1483839,17652 33198
1483974,18531 8518 25705 35855 5240 39475 4853 10807 20920 25720 18479 4605 23165
1484008,49191 21709 49520 21267 20119 44632 22556
1484022,4193 20899 48486 11819 45200 17553 2326 39928 11737
1484038,11520
1484050,1700 5479 47626 8174 29487 14100 24184 46906 4605
1484062,432 11281 12914 25237 34622 22901
1484106,23233 16290 10089 3248 47766 29820
1484117,5258 19660
1484234,26497 47141 17704 30442 39276 28916
1484319,27845 37449 47626 28299 36180 8277 24852 15386
1484378,48628 18926 27344 6644 13176 9689 24954
1484390,21616 28849
1484423,27104 24964 10998 16616 21903 39928 28278 24184 34969
1484439,25340 4900 39877 16589
1484583,26836 9076
1484665,43352 34050 32429 33109
1484726,27521 14947 45007 4656 48465 24852 39928 44632 30169 20632 18362
1484743,24852
1484749,25824 39475 43221 2447
1484778,3434 24852 4942
1484850,11073 12140 9175
1484866,39619 21174 17225 10644 7948 4942 17487 21903 22035 22260 40571 2326 24489 13176 9076 33754 33787 37876 34590
1484897,23432 45089 33690 24852 38400
1484931,14947 24852
1484939,1525
1484980,5120 36865 14870 4232 10 34448 24852 22933 2966 18841 25 23579 16290 36913 28204 48559 28465 39475 33716 30776 45066 39363 5194 6348 21709 27086 27729 5331 46676 44632 24799 36192 14947 14447 22227 31477 35221
1484984,25952 37625 2880 27356
1485074,26209 19076 15969 35560 5077 47479 14424 32638
1485090,46720 28299 8228 40261 5818 43945 47626 41259 46476 40174 28842 35921 32211 41557 23734 16759 28836 9547 23709 6873
1485183,35184 47734 46206
1485185,36784 10673 24852 33198 22959
1485196,16997 45622 10032 20244 14421 9974 11988 32575
1485281,None
1485294,8736 38400 49570 44683 39877 44422 37067 16589 46802 38739 17948 16797
1485356,15872 18465 18370 33731 26756 43692 9424 3896 43858 47766 13176
1485416,18465 18242 39748 27845 19660 35084 26352 26324 22025 23236 30489 40571 24413 42768
1485427,45154 27845 7308 21137 5621 13720 31717
1485442,17794 33731 44359 47370 34243 34358 5818 4605 4799
1485478,24518 19816 1804 21616 24852 4472 16797
1485488,None
1485536,None
1485634,1639 38277 2763 21903
1485649,24852 23909 13479
1485666,47654 4006 28204 38768 49112 42834 6195 24852 40310 39928
1485716,None
1485759,17985 48679 16072 10199 22322 38773 30391 11576 6873
1485787,5161 16349 8174 36687 48885 30391 41597
1485808,38768 5258 20995 32478
1485917,2377 27148 4455
1485978,45570 21903 21137 10132 47766 22935 22255 15261 36256 18465 21543 33845 16823 18370 23622 30391 5077 23383 44632 47759 22247 44008 8174 9839 19057 13176
1486027,47977 28842 24852
1486043,18531 10998 47209 19660 14129 44054 49302
1486123,33279
1486179,1891 47209 46906 16174 39984 31506 17795 34126 23288 19513 15226 48925 41950
1486228,49235 651 4756 9534
1486259,5479 17131 9839 43889 23634 20734
1486291,None
1486403,40688 49235 21195
1486415,10258 17924
1486418,18580 26300 19151
1486450,9266 23029 1503
1486452,47626 39180 24852 40310 4920 24830 13535
1486458,34243 27845 8104 23888 36214 43674 16668 46654
1486466,5450 38164
1486478,22025 22298 21137
1486533,5479 24489 45066 29487 24852 47766 43352 28985 47626
1486534,5659 27521 16387 12581 26369 35561 37067 35921 8103 39448 23835
1486542,33184 23360 1219 27841 30696 28204 3594 47788 23341 19086 36431 26994 25588 9045 48205 22935 24852 5077
1486545,39928 24852 1757 1503
1486547,13176 20995 7916
1486601,41771 18439 31305 21927 21709 5782 27514 22108
1486637,5985 25890
1486709,40571 47209 42507 39794 3957 5785 18523 45535
1486784,47626 23909 44799
1486833,41276
1486945,38768 33000 13378 20955 31141
1486973,None
1487174,None
1487244,7304 5737 38826 20114 48022 34295 23032
1487282,9092 40229 44359 45066 21903 47766 22935 38456 35108 31343 40604 4799
1487305,21009 27845 7669
1487326,42035 28454 48071 12232 41351 44177 49683 3060 17203 46842 12506 11679
1487332,47209
1487358,42500 31651 196 37710
1487379,34474 48235
1487407,45504 41665 260 40421 18599 329 38890 19660 21137 10644 13176 26521 24024 36485
1487423,9881 33722 39363 24269 35247
1487436,17122 6184 32714 20738 13176 2458 7131 41276
1487437,43352 21137
1487456,24184 41697 41149
1487503,27690 21267 34069 9598
1487574,38544 4962 32109 37718
1487655,15680 39858
1487690,42585 21938
1487720,37825 7010 3779 17803 19660 48802 43988 18105 5876 27647
1487726,38273 21137 45066 22935 4957 25936 13176 31730 3988 35221 18391 3896 34329 9018 9339 33754 32734
1487743,15200 31985 6184 30827 21903 21137
1487744,36216 27344 11777 4656 21137
1487813,928 11008 30532 6856 3274 43693 5710 3856 23410 3990 6873 27576 30169 43967
1487843,33351 29640 1649 38802 7736 3801
1487929,8571 36051 43739 21292 9358
1487973,22124 9076
1487989,25824 5818 1999
1487990,26209 9092 31717 8518 46667 20114 23543 48186 41950 4799
1487997,5380 15399 13870 4605 32624 21230 343 37053
1488044,37131 11075
1488058,19904 30233 7175 4097
1488134,35522 40709 8174 22959 24852 2966 19678 39877
1488198,32923 40742
1488202,37710 21903
1488278,13176 38456 38739 611
1488339,45633 35715 6667 653 15866 36476 33754 31130
1488387,49610 28647
1488413,13176 33825 39180 11063
1488449,11233 8424 19595 26412 1582 23375 39408 31987 40534 45853
1488511,16616 25513 7955 33575
1488638,13858 21955 32689 48183 1215 43295
1488659,13176 36929 1483
1488711,22220 42987 6532 30949 30391
1488824,15200 3298 6184 38768 43154 29939
1488872,43556 42731 32044 39086 28148 22830
1488923,20955
1488960,30290 34612 20367
1489003,43465 27845 27881 19821 8174 21903 18288 19057 34451 39928 33303 13176 18362 13245 27966
1489010,6348 43662 28593 22035 12341 2971 49075
1489028,19291 30247
1489049,41330
1489084,9703 2761 47626 19660 1359 38289 9943 43673
1489121,31040 48291 37646 18352 10644 28797
1489146,6184
1489186,9804
1489208,31461 5450 43789 44366 29009 27325
1489226,6336 38754 19057 29996 22638 30415 44632 36695 13176 34969
1489231,47141 32712 43816 723 32981 35383 16953
1489254,48655 27985 1940 5077 34487 24852 44799
1489265,41665 46584 15207 26604 28204 11182 13176 44146 22035 23543 43352 46906 4799
1489276,37067 45541 47990 48335
1489307,2707 47141 14766 43263
1489357,15200 32689
1489418,39332 30591
1489501,24035 48679 8424 28204 21903 24852 34137 45311 16797 5438 43295
1489554,31778 46979 13252 26866 24759 34969 27356
1489575,27845 5161 45066 44142 49683 24654 4421
1489587,13129 40935 23909 12606 1639
1489591,19660
1489606,None
1489608,13249 40516 8424 21903 21938 46676 4920 26201
1489651,38400 44471 2086 44359 5479 47156 20213 343 8277
1489653,40992 18465 35939 21938 2295 8670
1489695,40403
1489773,11520 22400 46979 23044 17033 45066 47630 13380 16797 15902 13733 11440 46903 4792 27966 9284 27845 5240 49235 39812 38656 43744 13176
1489825,36397 27086 1999 36438 30391 32655
1489850,4274 16710
1489866,35199
1489950,42001
1490139,8536 28642 14863
1490168,49026 41220 28934 3464 47626 5134 17429 34199 23576 13984 33569 48679 38312 30391 34489 31040 39877 23634 43871 26209 35939 47209 19311 15984 19057 26738 16759 13176 41593 39806
1490175,2612
1490186,31553 46979 45541 17991 3145 13866 8555 15805 21333 20377 25146 18109 18879
1490258,25985 38844 47626 38510 7088 16213 34358 42265 20144 35536
1490271,25890 11619 45723 5445 39303 45066 6631 5612 13198 41844 47029 9687 1017 13819 4605 27413
1490295,2240 13249 32338 19173 37229 14381 37489 47570 19604 5077 48183 16797 33466 21372 18394 27102
1490328,10246
1490347,17795 33647
1490402,19248 14211 14218 47888 12817 32338 16797
1490444,18465 47626 31717 12614 17191 5450 22031 21560 20114 21267 16797 41273 1194
1490479,13712 28849 14218 21506 9213
1490499,48577 11140 23879 28842 24235 20431 24852 47626
1490549,13984 26209 31717 28289 46667 1938 22935 12703
1490574,None
1490638,21506 1194 37317 39877
1490657,28465 48679
1490738,39993 8859 8955
1490746,13176 35561 18023
1490759,41569 36130 28299 13966 47119 29553 40403 24852 30387 27510 20633 37722 28634 12606
1490962,26209 13829 7559 35561 46990 31506 756 30391 5212 14335
1491033,19820 40709
1491123,21137 24852 27966
1491269,44204 21162 8883 30428 25686
1491314,46720 30233 35845 41805 45599
1491340,13176 11821
1491413,38730
1491446,8385 33122 38001 39041 14444 32842 21991 6348 36130 10448 16305 24852 28438 38775 26040 46941
1491509,17313 33768 47734 43352 15290 46654
1491534,31557 11782 37646 43122 3957 13176 38777
1491551,9755 1700
1491683,38689 20899 18465 22312 47209 20114 35951 38480 21137 24082 3481 13176 42585 10586 31100 45210 16254
1491714,6871 24852 17221 20583
1491719,None
1491775,27104 25890 18531 40706 21903 33731 38293 47766 33754 33787 40604
